Type,ID,Customer,Cycle,Weight,Labor,Price,Mold ID,Material,Dye,Additive
Part,6013C,PRESTOLITE,20,43,1,$0.00 ,6013,VALOX 420 BK1066,R2475
Part,6014B,ASC,23,54,0.5,$0.00 ,6014,CYCOLAC Z48-4051 BLK,R1970
Part,6014C,ASC,23,54,0.5,$0.00 ,6014,Cycolac Z48-4051 Blk,R1970
Part,6042A,YAZAKI,25,44.32,0.33,$0.00 ,6042,NORYL GTX 9400W NAT.,R2266
Part,6050A,YAZAKI,34,132,0.33,$0.00 ,6050,ATC CG720 NAT.,R1080
Part,6126AWIP,TRW-AEN,18,10,0.5,$0.00 ,6126,Lexan 141P-GY6299T,R2145
Part,6126B,TRW-AEN,18,11,0.5,$0.00 ,,LEXAN 141P-PGY6299T BLK,R2145
Part,6127A,TRW-AEN,22,30.53,0.25,$0.00 ,6127,LUBRICOMP RFL-4216 NAT.,R1440
Part,6128AWIP,TRW-AEN,28,62,1,$0.00 ,6128,Cycolac MG38-BK4051,R2914
Part,6128BWIP,TRW-AEN,28,62,1,$0.00 ,6128,Cycolac MG38-BK4051,R2914
Part,6129AWIP,TRW-AEN,30,58,1,$0.00 ,6129,Cycolac MG38-BK4051,R2914
Part,6129BWIP,TRW-AEN,30,58,1,$0.00 ,6129,Cycolac MG38-BK4051,R2914
Part,6149A,PRESTOLITE,25,49,1,$0.00 ,6149,ZYTEL 408 HS BLK,R1650
Part,6149B,PRESTOLITE,25,49,1,$0.00 ,6149,ZYTEL 408 HS BLK,R1650
Part,6149C,PRESTOLITE,25,49,1,$0.00 ,6149,ZYTEL 408 HS BLK,R1650
Part,6154A,TRW-AEN,18,4,0.5,$0.00 ,6154,CYCOLAC X-11-4051 BLK,R1955
Part,6157A,TRW-AE,25,33,0.5,$0.00 ,6157,Zytel 70G13L BKB297 Ebony,R2981
Part,6157B,TRW-AE,25,33,0.5,$0.00 ,6157,Zytel 70G13L BKB297 Ebony,R2981
Part,6158A,TRW-AE,21,27,0.5,$0.00 ,6158,Zytel 70G13L Dyed Black,R1665MA
Part,6158B,TRW-AE,21,27,0.5,$0.00 ,6158,Zytel 70G13L Dyed Black,R1665MA
Part,6168AWIP,TRW-AEN,18,5,0.5,$0.00 ,6168,Lexan 141P-GY6299T,R2145
Part,6174A,TRW-AEN,21,26,0.5,$0.00 ,6174,VALOX 420 BK1066,R2475
Part,6175A,TRW-AEN,20,14,0.5,$0.00 ,6175,ZYTEL 70G13 HSIL BLK,R1655
Part,6176A,TRW-AEN,18,13,0.5,$0.00 ,6176,LUBRICOMP RFL-4216 HS NAT,R1425
Part,6211A,TRW-AEN,26,20,0.5,$0.00 ,6211,CYCOLOY LG8002-3004 GRAY,R2040
Part,6211B,TRW-AEN,26,20,0.5,$0.00 ,6211,CYCOLOY LG8002-3004 GRAY,R2040
Part,6211C,TRW-AEN,26,20,0.5,$0.00 ,6211,CYCOLOY LG8002-3004 GRAY,R2040
Part,6237B,PED,28,10,0.5,$0.00 ,,LEXAN 141-701 BLK,R2130
Part,6237C,PED,28,10,0.5,$0.00 ,,LEXAN 141-701 BLK,R2130
Part,6240A,TRW-AEN,25,50,1,$0.00 ,6240,CYCOLAC AR-4051 BLK,R1895
Part,6255A,POLLAK,24,6,0.5,$0.00 ,6255,CELANEX 1503-2 BLK,R1840
Part,6274AWIP,TRW-AEN,18,7,0.5,$0.00 ,6274,Lexan 141P-GY6299T,R2145
Part,6275AWIP,TRW-AEN,25,46,1,$0.00 ,6275,Cycolac MG38-BK4051,R2914
Part,6275BWIP,TRW-AEN,25,46,1,$0.00 ,6275,Cycolac MG38-BK4051,R2914
Part,6315AWIP,TRW-AEN,18,14,0.5,$0.00 ,6315,Lexan 141P-GY6299T,R2145
Part,6373A,TRW-AEN,21,4,0.5,$0.00 ,6373,ZYTEL 72G13 HSIL BK 192,R1700
Part,6387A,WILSON COOK,40,22,1,$0.00 ,6387,LEXAN 121-701 BLK,R2075
Part,6387B,WILSON COOK,53,22,0.5,$0.00 ,6387,LEXAN 121P-WH1164 WHITE,R2100
Part,6387C,WILSON COOK,40,22,1,$0.00 ,,LEXAN 121-701 BLK,R2075
Part,6387D,WILSON COOK,53,22,0.5,$0.00 ,6387,LEXAN 121P-WH1164 WHITE,R2100
Part,6387E,WILSON COOK,40,22,1,$0.00 ,,LEXAN 121P-GN4183 GREEN,R2086
Part,6387F,WILSON COOK,40,22,1,$0.00 ,,LEXAN 121P-GN4183 GREEN,R2086
Part,6387G,WILSON COOK,53,22,0.5,$0.00 ,6387,LEXAN 121R-112  AZTEC GOLD,R2115MC
Part,6387H,WILSON COOK,53,0,0.5,$0.00 ,6387,LEXAN 121R-112  AZTEC GOLD,R2115MC
Part,6400A,TRW-AEN,22,100,0.33,$0.00 ,6400,NYLATRON GS-HS1/855 BLK,R2326
Part,6401A,TRW-AEN,18,15,0.33,$0.00 ,6401,DELRIN 500P-BK 602 BLK,R1500
